bedrijf,functie,plaats,datum,zoekterm,al_in_pool,vacature_url,bedrijf_linkedin,vacature_id
Burger Support BV,Teamleider Fulfilment,Lelystad,2026-09-10,orderverwerking,nee,https://nl.linkedin.com/jobs/view/teamleider-fulfilment-at-burger-support-bv-4465687683,https://nl.linkedin.com/company/burgersupport,4465687683
Burger Support BV,Technisch Sales Support Medewerker,Almere,2026-09-15,orderverwerking,nee,https://nl.linkedin.com/jobs/view/technisch-sales-support-medewerker-at-burger-support-bv-4467736566,https://nl.linkedin.com/company/burgersupport,4467736566
Burger Support BV,Sales &amp; Purchase Medewerker,"Flevoland, Nederland",2026-09-17,orderverwerking,nee,https://nl.linkedin.com/jobs/view/sales-purchase-medewerker-at-burger-support-bv-4468602932,https://nl.linkedin.com/company/burgersupport,4468602932
C Teleport,Marketing Content Specialist,Rotterdam,2026-09-03,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/marketing-content-specialist-at-c-teleport-4461373339,https://nl.linkedin.com/company/c-teleport,4461373339
Cabau Lifestyle,CRO Specialist,Arnhem,2026-08-21,e-commerce medewerker,ja,https://nl.linkedin.com/jobs/view/cro-specialist-at-cabau-lifestyle-4457305819,https://nl.linkedin.com/company/cabau-lifestyle,4457305819
Cabau Lifestyle,Social Advertising Specialist,Arnhem,2026-08-25,online marketeer webshop,ja,https://nl.linkedin.com/jobs/view/social-advertising-specialist-at-cabau-lifestyle-4458739034,https://nl.linkedin.com/company/cabau-lifestyle,4458739034
Camfil Nederland,E-Commerce &amp; Digital Operations Specialist,Ede,2026-09-22,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-digital-operations-specialist-at-camfil-nederland-4468577637,https://nl.linkedin.com/company/camfil-nederland,4468577637
Capisoft,Performance &amp; Growth Marketing Trainee,Amsterdam,2026-08-26,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/performance-growth-marketing-trainee-at-capisoft-4459310025,https://nl.linkedin.com/company/capisoftnl,4459310025
Carhartt EMEA/PAC,Customer Operations Associate,Amsterdam,2026-09-07,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/customer-operations-associate-at-carhartt-emea-pac-4461885185,https://nl.linkedin.com/company/carhartt-emea-apac,4461885185
Carhartt EMEA/PAC,Ecommerce Manager,Amsterdam,2026-09-10,webshop beheerder,nee,https://nl.linkedin.com/jobs/view/ecommerce-manager-at-carhartt-emea-pac-4463477019,https://nl.linkedin.com/company/carhartt-emea-apac,4463477019
CAVALLARO NAPOLI,Online Merchandiser,Haarlem,2026-09-08,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/online-merchandiser-at-cavallaro-napoli-4452705820,https://nl.linkedin.com/company/cavallaro-fashion,4452705820
CDA,Digital marketeer,Den Haag,2026-09-18,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/digital-marketeer-at-cda-4251674255,https://nl.linkedin.com/company/cda,4251674255
CEVA Logistics,Customer Service Employee,Waalwijk,2026-09-15,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-employee-at-ceva-logistics-4465521742,https://fr.linkedin.com/company/ceva-logistics,4465521742
CEVA Logistics,Sales Support Executive,Nijmegen,2026-09-22,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/sales-support-executive-at-ceva-logistics-4468572747,https://fr.linkedin.com/company/ceva-logistics,4468572747
Change,Klantenservice medewerker E-commerce (Duitstalig) - Change (20 Juli),Rotterdam,2026-08-13,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-e-commerce-duitstalig-change-20-juli-at-change-4462953158,https://nl.linkedin.com/company/change-cx,4462953158
Change,Klantenservice medewerker E-commerce Frans/Vlaams - Change,Rotterdam,2026-09-10,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-e-commerce-frans-vlaams-change-at-change-4462959103,https://nl.linkedin.com/company/change-cx,4462959103
Channable,Technical Customer Support - Nederlands sprekend,Utrecht,2026-09-14,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/technical-customer-support-nederlands-sprekend-at-channable-4465793230,https://nl.linkedin.com/company/channable,4465793230
ChannelEngine,Implementation Specialist,Leiden,2026-08-24,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/implementation-specialist-at-channelengine-4455857973,https://nl.linkedin.com/company/channelengine,4455857973
ChannelMojo,Marketplaces Specialist,Amsterdam,2026-07-27,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplaces-specialist-at-channelmojo-4442829773,https://nl.linkedin.com/company/channelmojo,4442829773
ChannelMojo,Marketplaces Content Specialist,Amsterdam,2026-07-27,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplaces-content-specialist-at-channelmojo-4442849613,https://nl.linkedin.com/company/channelmojo,4442849613
ChannelMojo,Marketplace Ads Specialist,Amsterdam,2026-07-27,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplace-ads-specialist-at-channelmojo-4442849612,https://nl.linkedin.com/company/channelmojo,4442849612
Chefs in het Bos,Grafisch ontwerper / Creative designer,Amsterdam,2026-09-07,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/grafisch-ontwerper-creative-designer-at-chefs-in-het-bos-4464349543,https://www.linkedin.com/company/chefsinhetbos,4464349543
Cleopatra Enterprise,Content Specialist,Zwijndrecht,2026-08-25,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/content-specialist-at-cleopatra-enterprise-4444103101,https://nl.linkedin.com/company/cleopatraenterprise,4444103101
Commaxx Group,ONLINE MARKETEER (WEBSHOP SPECIALIST) - COMMAXX KERKRADE,Kerkrade,2026-08-05,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/online-marketeer-webshop-specialist-commaxx-kerkrade-at-commaxx-group-4449483048,https://nl.linkedin.com/company/commaxxgroup,4449483048
Commaxx Group,ONLINE MARKETEER (AMAZON SPECIALIST) - COMMAXX KERKRADE,Kerkrade,2026-08-05,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/online-marketeer-amazon-specialist-commaxx-kerkrade-at-commaxx-group-4449463945,https://nl.linkedin.com/company/commaxxgroup,4449463945
Commaxx Group,ONLINE MARKETEER (32-40 UUR),Kerkrade,2026-08-05,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/online-marketeer-32-40-uur-at-commaxx-group-4449472618,https://nl.linkedin.com/company/commaxxgroup,4449472618
Commaxx Group,LOGISTIEKE MEDEWERKERS / ORDER PICKERS TWEEPLOEGENDIENST (FULLTIME),Kerkrade,2026-08-05,logistiek medewerker webshop,nee,https://nl.linkedin.com/jobs/view/logistieke-medewerkers-order-pickers-tweeploegendienst-fulltime-at-commaxx-group-4449472617,https://nl.linkedin.com/company/commaxxgroup,4449472617
Coolblue,Product Journey Manager,Rotterdam,2026-06-04,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/product-journey-manager-at-coolblue-4423506689,https://nl.linkedin.com/company/coolblue,4423506689
Coolblue,Magazijnmedewerker,Tilburg,2026-06-04,logistiek medewerker webshop,nee,https://nl.linkedin.com/jobs/view/magazijnmedewerker-at-coolblue-4423507681,https://nl.linkedin.com/company/coolblue,4423507681
Coolblue,Product Redacteur,Rotterdam,2026-08-12,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/product-redacteur-at-coolblue-4452343357,https://nl.linkedin.com/company/coolblue,4452343357
Coolblue,Owner Marketplaces,Rotterdam,2026-09-11,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/owner-marketplaces-at-coolblue-4466017537,https://nl.linkedin.com/company/coolblue,4466017537
Copaco,Online Marketeer,Eindhoven,2026-07-09,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/online-marketeer-at-copaco-4448157368,https://nl.linkedin.com/company/copaco,4448157368
Copaco,E-commerce specialist,Eindhoven,2026-09-08,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-specialist-at-copaco-4462296506,https://nl.linkedin.com/company/copaco,4462296506
CorporateTrailer | The Power of Storytelling,Creative Marketeer,Vught,2026-09-14,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/creative-marketeer-at-corporatetrailer-the-power-of-storytelling-4467226243,https://nl.linkedin.com/company/corporatetrailer,4467226243
Cosmetique Totale BV,Paid Marketeer (Meta &amp; Google Ads),Alphen aan den Rijn,2026-09-21,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/paid-marketeer-meta-google-ads-at-cosmetique-totale-bv-4469843865,https://nl.linkedin.com/company/cosmetique-totale-bv,4469843865
CowNect Media B.V.,CONTENT CREATOR,Alkmaar,2026-08-05,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/content-creator-at-cownect-media-b-v-4448996366,https://www.linkedin.com/company/cownect-media-b-v,4448996366
crossphase,AI-contentspecialist,Randstad,2026-09-14,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/ai-contentspecialist-at-crossphase-4455572943,https://nl.linkedin.com/company/crossphase,4455572943
CroudX,Digital Strategy Consultant,Amsterdam Area,2026-08-04,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/digital-strategy-consultant-at-croudx-4448587669,https://nl.linkedin.com/company/croudx,4448587669
CroudX,Senior Digital Strategy Consultant,Amsterdam Area,2026-08-04,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/senior-digital-strategy-consultant-at-croudx-4448593565,https://nl.linkedin.com/company/croudx,4448593565
CroudX,SEO Specialist,Amsterdam Area,2026-08-04,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/seo-specialist-at-croudx-4448585676,https://nl.linkedin.com/company/croudx,4448585676
CroudX,Head of Growth,Amsterdam Area,2026-08-05,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/head-of-growth-at-croudx-4448985895,https://nl.linkedin.com/company/croudx,4448985895
DAB Pumps,Product Owner E-Commerce,'s-Hertogenbosch,2026-09-14,webshop beheerder,nee,https://nl.linkedin.com/jobs/view/product-owner-e-commerce-at-dab-pumps-4467274563,https://it.linkedin.com/company/dab-pumps,4467274563
Dartshopper,Producteigenaar,Veldhoven,2026-09-22,webshop beheerder,nee,https://nl.linkedin.com/jobs/view/producteigenaar-at-dartshopper-4470295262,https://nl.linkedin.com/company/dartshopper,4470295262
Dartshopper,Online marketeer,Veldhoven,2026-09-22,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/online-marketeer-at-dartshopper-4470275814,https://nl.linkedin.com/company/dartshopper,4470275814
DB Keukens,Online marketing specialist,Nunspeet,2026-05-05,webshop beheerder,nee,https://nl.linkedin.com/jobs/view/online-marketing-specialist-at-db-keukengroep-4408453635,https://nl.linkedin.com/company/db-keukens,4408453635
DB Pelma Keukens,Contentmarketeer in Nunspeet,Nunspeet,2026-02-27,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/contentmarketeer-in-nunspeet-at-db-pelma-keukens-4375945064,https://nl.linkedin.com/company/db-pelma-keukens,4375945064
DB Pelma Keukens,Online marketing specialist,Nunspeet,2026-05-05,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/online-marketing-specialist-at-db-pelma-keukens-4408458560,https://nl.linkedin.com/company/db-pelma-keukens,4408458560
de Bijenkorf,Data Entry Medewerker E-commerce,Amsterdam,2026-09-05,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/data-entry-medewerker-e-commerce-at-de-bijenkorf-4463778700,https://nl.linkedin.com/company/de-bijenkorf,4463778700
de Bijenkorf,Sr. Digital Optimization Specialist,Amsterdam,2026-09-05,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/sr-digital-optimization-specialist-at-de-bijenkorf-4416276414,https://nl.linkedin.com/company/de-bijenkorf,4416276414
de Bijenkorf,Product Informatie Specialist,Amsterdam,2026-09-11,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/product-informatie-specialist-at-de-bijenkorf-4466066465,https://nl.linkedin.com/company/de-bijenkorf,4466066465
De Klok Banden B.V.,Meewerkend Voorman E-commerce,Oud-Beijerland,2026-09-14,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/meewerkend-voorman-e-commerce-at-de-klok-banden-b-v-4467059030,https://nl.linkedin.com/company/de-klok-banden-b-v-,4467059030
De Monnik Dranken,Magazijnmedewerker fulltime,Oldenzaal,2026-05-20,logistiek medewerker webshop,nee,https://nl.linkedin.com/jobs/view/magazijnmedewerker-fulltime-at-de-monnik-dranken-4417098209,https://nl.linkedin.com/company/de-monnik-dranken,4417098209
De Tegel BV,Content marketeer,Alkmaar,2026-08-25,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/content-marketeer-at-de-tegel-bv-4458728560,https://nl.linkedin.com/company/de-tegel-bv,4458728560
De Verfzaak,SEO-specialist,Venlo,2026-07-01,content specialist webshop,nee,https://nl.linkedin.com/jobs/view/seo-specialist-at-de-verfzaak-4435575497,https://nl.linkedin.com/company/de-verfzaak,4435575497
De Verfzaak,Meewerkend voorman￼,Blerick,2026-08-05,orderverwerking,nee,https://nl.linkedin.com/jobs/view/meewerkend-voorman%EF%BF%BC-at-de-verfzaak-4447325212,https://nl.linkedin.com/company/de-verfzaak,4447325212
De Wit B.V.,Administratief commercieel medewerker,Helmond,2026-09-22,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/administratief-commercieel-medewerker-at-de-wit-b-v-4468707838,https://nl.linkedin.com/company/de-wit-b-v-,4468707838
Decent,Ecommerce Manager,Capelle aan den IJssel,2026-09-02,webshop beheerder,nee,https://nl.linkedin.com/jobs/view/ecommerce-manager-at-decent-4460962734,https://nl.linkedin.com/company/decentrecruitment,4460962734
Decent,Marketplace Manager,Dordrecht,2026-09-06,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplace-manager-at-decent-4462673285,https://nl.linkedin.com/company/decentrecruitment,4462673285
Decent,Campaign Manager,Rotterdam,2026-09-08,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/campaign-manager-at-decent-4463289084,https://nl.linkedin.com/company/decentrecruitment,4463289084
DeJong Cheese - Alphenaer,Medewerker Customer Service met een focus op planning en/of inkoop (40 uur),Alphen,2026-07-21,orderverwerking,nee,https://nl.linkedin.com/jobs/view/medewerker-customer-service-met-een-focus-op-planning-en-of-inkoop-40-uur-at-dejong-cheese-alphenaer-4440454450,https://nl.linkedin.com/company/dejong-cheese,4440454450
DeJong Cheese - Alphenaer,E-commerce Medewerker (24 uur),Alphen,2026-07-28,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-medewerker-24-uur-at-dejong-cheese-alphenaer-4446156538,https://nl.linkedin.com/company/dejong-cheese,4446156538
DeMarktwijzer,Junior Accountmanager Online Marketing,Roermond,2026-09-09,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/junior-accountmanager-online-marketing-at-demarktwijzer-4465071039,https://nl.linkedin.com/company/demarktwijzer,4465071039
Den Eelder,VACATURE LOGISTIEK MEDEWERKER KOELCEL/ORDERPICKER,Hedel,2026-08-05,orderverwerking,nee,https://nl.linkedin.com/jobs/view/vacature-logistiek-medewerker-koelcel-orderpicker-at-den-eelder-4449439247,https://nl.linkedin.com/company/den-eelder,4449439247
Dentalair,MEDEWERKER WEBSHOP &amp; SUPPORT,Dordrecht,2026-09-04,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-webshop-support-at-dentalair-4461970298,https://nl.linkedin.com/company/dentalair,4461970298
DentalZorg Tandheelkunde,Medewerker Online Marketing,Amsterdam,2025-12-01,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/medewerker-online-marketing-at-dentalzorg-tandheelkunde-4324997576,https://nl.linkedin.com/company/dentalzorgnl,4324997576
Detailrs,E-commerce &amp; UX Lead,Oss,2026-08-31,online marketeer webshop,nee,https://nl.linkedin.com/jobs/view/e-commerce-ux-lead-at-detailrs-4434440735,https://nl.linkedin.com/company/detailrs,4434440735
DFDS,Logistiek Medewerker,Europoort,2026-09-20,logistiek medewerker webshop,nee,https://nl.linkedin.com/jobs/view/logistiek-medewerker-at-dfds-4441622146,https://dk.linkedin.com/company/dfds,4441622146
DHL eCommerce Nederland,PHP Developer E-Commerce,Utrecht,2026-08-06,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/php-developer-e-commerce-at-dhl-ecommerce-nederland-4450281046,https://nl.linkedin.com/company/dhlecommercenederland,4450281046
DHL eCommerce Nederland,Sales Support Medewerker,Utrecht,2026-08-12,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/sales-support-medewerker-at-dhl-ecommerce-nederland-4453344942,https://nl.linkedin.com/company/dhlecommercenederland,4453344942
DHL eCommerce Nederland,Operator Logistiek | DHL eCommerce | Arnhem,Arnhem,2026-09-16,logistiek medewerker webshop,nee,https://nl.linkedin.com/jobs/view/operator-logistiek-dhl-ecommerce-arnhem-at-dhl-ecommerce-nederland-4466517412,https://nl.linkedin.com/company/dhlecommercenederland,4466517412
DHL eCommerce Nederland,Operator Logistiek Ochtenddienst | DHL eCommerce | Arnhem,Arnhem,2026-09-16,logistiek medewerker webshop,nee,https://nl.linkedin.com/jobs/view/operator-logistiek-ochtenddienst-dhl-ecommerce-arnhem-at-dhl-ecommerce-nederland-4466528308,https://nl.linkedin.com/company/dhlecommercenederland,4466528308
